"","V1_v_high","V1_v_low","V1_v_med","V1_v_vhigh","V2_v_high","V2_v_low","V2_v_med","V2_v_vhigh","V3_v_2","V3_v_3","V3_v_4","V3_v_5more","V4_v_2","V4_v_4","V4_v_more","V5_v_big","V5_v_med","V5_v_small","V6_v_high","V6_v_low","V6_v_med","V7"
"676",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"677",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"678",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"680",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"681",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"682",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"683",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"684",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"685",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"686",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"687",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"acc"
"688",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"689",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"unacc"
"690",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"691",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"692",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"acc"
"693",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"acc"
"694",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"696",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"acc"
"697",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"698",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"699",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"acc"
"700",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"701",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"acc"
"702",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"acc"
"704",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"705",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"706",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"707",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"708",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"709",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"710",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"711",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"712",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"714",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"acc"
"716",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"717",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"acc"
"718",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"719",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"720",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"acc"
"721",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"722",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"unacc"
"724",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"725",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"acc"
"727",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"728",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"729",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"acc"
"730",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"731",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"732",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"733",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"734",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"735",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"736",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"737",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"738",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"741",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"acc"
"742",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"744",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"acc"
"745",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"747",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"acc"
"748",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"749",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"unacc"
"750",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"751",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"752",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"acc"
"754",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"755",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"acc"
"756",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"acc"
"757",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"758",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"759",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"760",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"761",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"762",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"763",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"765",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"766",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"767",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"768",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"acc"
"769",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"770",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"unacc"
"771",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"acc"
"772",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"773",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"acc"
"774",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"acc"
"775",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"776",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"778",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"779",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"unacc"
"780",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"acc"
"781",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"782",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"acc"
"784",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"785",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"786",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"787",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"789",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"791",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"793",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"794",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"795",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"acc"
"796",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"797",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"unacc"
"798",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"801",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"acc"
"802",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"803",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"804",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"acc"
"805",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"806",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"807",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"acc"
"808",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"810",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"acc"
"811",1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"812",1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"813",1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"815",1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"816",1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"817",1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"818",1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"819",1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"820",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"821",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"unacc"
"822",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"acc"
"823",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"824",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"825",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"acc"
"826",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"827",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"828",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"acc"
"829",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"830",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"unacc"
"831",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"832",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"833",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"acc"
"834",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"acc"
"835",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"838",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"839",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"840",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"841",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"842",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"843",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"846",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"847",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"848",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"unacc"
"850",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"851",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"acc"
"853",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"854",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"855",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"acc"
"856",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"858",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"860",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"acc"
"861",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"acc"
"862",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"864",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"acc"
"865",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"866",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"867",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"868",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"869",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"870",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"871",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"873",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"874",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"875",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"876",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,"acc"
"880",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"881",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,"acc"
"884",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"885",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"886",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"887",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,"unacc"
"888",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,"acc"
"890",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,"acc"
"891",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,"acc"
"892",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"893",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"894",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"895",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"896",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"897",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"898",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"899",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"900",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"901",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"902",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"903",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,"acc"
"905",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,"unacc"
"906",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"909",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,"acc"
"910",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"913",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"914",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"915",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,"acc"
"916",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"917",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,"acc"
"919",0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"922",0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"923",0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"924",0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"925",0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"928",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"929",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,"unacc"
"930",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,"acc"
"931",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"932",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"933",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,"acc"
"934",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"935",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"936",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,"acc"
"937",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"938",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,"unacc"
"939",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"940",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"942",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,"acc"
"943",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"944",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"946",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"947",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"948",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"949",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"950",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"951",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"952",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"953",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"955",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"956",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,"unacc"
"958",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"959",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,"acc"
"960",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,"acc"
"962",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"963",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,"acc"
"964",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"965",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,"unacc"
"966",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"967",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"969",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,"acc"
"971",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,"acc"
"972",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,"acc"
"973",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"977",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"978",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"979",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"980",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"982",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"985",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"986",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"unacc"
"987",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"acc"
"988",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"989",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"acc"
"990",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"acc"
"992",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"993",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"994",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"995",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"unacc"
"996",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"acc"
"997",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"999",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"acc"
"1000",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1001",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1002",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1003",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1004",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1005",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1006",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1009",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1010",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"1011",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1013",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"unacc"
