"","V1","V2","V3","V4","V5","V6","V7"
"1598","low","med","5more","2","med","med","unacc"
"1599","low","med","5more","2","med","high","unacc"
"1600","low","med","5more","2","big","low","unacc"
"1601","low","med","5more","2","big","med","unacc"
"1602","low","med","5more","2","big","high","unacc"
"1603","low","med","5more","4","small","low","unacc"
"1604","low","med","5more","4","small","med","acc"
"1606","low","med","5more","4","med","low","unacc"
"1607","low","med","5more","4","med","med","good"
"1608","low","med","5more","4","med","high","vgood"
"1609","low","med","5more","4","big","low","unacc"
"1610","low","med","5more","4","big","med","good"
"1611","low","med","5more","4","big","high","vgood"
"1613","low","med","5more","more","small","med","acc"
"1614","low","med","5more","more","small","high","good"
"1615","low","med","5more","more","med","low","unacc"
"1616","low","med","5more","more","med","med","good"
"1617","low","med","5more","more","med","high","vgood"
"1618","low","med","5more","more","big","low","unacc"
"1619","low","med","5more","more","big","med","good"
"1620","low","med","5more","more","big","high","vgood"
"1621","low","low","2","2","small","low","unacc"
"1622","low","low","2","2","small","med","unacc"
"1623","low","low","2","2","small","high","unacc"
"1625","low","low","2","2","med","med","unacc"
"1626","low","low","2","2","med","high","unacc"
"1628","low","low","2","2","big","med","unacc"
"1629","low","low","2","2","big","high","unacc"
"1630","low","low","2","4","small","low","unacc"
"1631","low","low","2","4","small","med","acc"
"1632","low","low","2","4","small","high","good"
"1633","low","low","2","4","med","low","unacc"
"1634","low","low","2","4","med","med","acc"
"1635","low","low","2","4","med","high","good"
"1636","low","low","2","4","big","low","unacc"
"1637","low","low","2","4","big","med","good"
"1638","low","low","2","4","big","high","vgood"
"1639","low","low","2","more","small","low","unacc"
"1640","low","low","2","more","small","med","unacc"
"1641","low","low","2","more","small","high","unacc"
"1642","low","low","2","more","med","low","unacc"
"1644","low","low","2","more","med","high","good"
"1645","low","low","2","more","big","low","unacc"
"1646","low","low","2","more","big","med","good"
"1647","low","low","2","more","big","high","vgood"
"1648","low","low","3","2","small","low","unacc"
"1649","low","low","3","2","small","med","unacc"
"1650","low","low","3","2","small","high","unacc"
"1651","low","low","3","2","med","low","unacc"
"1652","low","low","3","2","med","med","unacc"
"1653","low","low","3","2","med","high","unacc"
"1654","low","low","3","2","big","low","unacc"
"1655","low","low","3","2","big","med","unacc"
"1656","low","low","3","2","big","high","unacc"
"1657","low","low","3","4","small","low","unacc"
"1658","low","low","3","4","small","med","acc"
"1659","low","low","3","4","small","high","good"
"1660","low","low","3","4","med","low","unacc"
"1661","low","low","3","4","med","med","acc"
"1663","low","low","3","4","big","low","unacc"
"1665","low","low","3","4","big","high","vgood"
"1667","low","low","3","more","small","med","acc"
"1668","low","low","3","more","small","high","good"
"1669","low","low","3","more","med","low","unacc"
"1670","low","low","3","more","med","med","good"
"1671","low","low","3","more","med","high","vgood"
"1672","low","low","3","more","big","low","unacc"
"1673","low","low","3","more","big","med","good"
"1674","low","low","3","more","big","high","vgood"
"1675","low","low","4","2","small","low","unacc"
"1676","low","low","4","2","small","med","unacc"
"1677","low","low","4","2","small","high","unacc"
"1678","low","low","4","2","med","low","unacc"
"1679","low","low","4","2","med","med","unacc"
"1680","low","low","4","2","med","high","unacc"
"1681","low","low","4","2","big","low","unacc"
"1682","low","low","4","2","big","med","unacc"
"1684","low","low","4","4","small","low","unacc"
"1685","low","low","4","4","small","med","acc"
"1686","low","low","4","4","small","high","good"
"1687","low","low","4","4","med","low","unacc"
"1688","low","low","4","4","med","med","good"
"1689","low","low","4","4","med","high","vgood"
"1690","low","low","4","4","big","low","unacc"
"1691","low","low","4","4","big","med","good"
"1692","low","low","4","4","big","high","vgood"
"1693","low","low","4","more","small","low","unacc"
"1694","low","low","4","more","small","med","acc"
"1695","low","low","4","more","small","high","good"
"1696","low","low","4","more","med","low","unacc"
"1697","low","low","4","more","med","med","good"
"1698","low","low","4","more","med","high","vgood"
"1702","low","low","5more","2","small","low","unacc"
"1703","low","low","5more","2","small","med","unacc"
"1704","low","low","5more","2","small","high","unacc"
"1705","low","low","5more","2","med","low","unacc"
"1706","low","low","5more","2","med","med","unacc"
"1707","low","low","5more","2","med","high","unacc"
"1708","low","low","5more","2","big","low","unacc"
"1709","low","low","5more","2","big","med","unacc"
"1712","low","low","5more","4","small","med","acc"
"1714","low","low","5more","4","med","low","unacc"
"1715","low","low","5more","4","med","med","good"
"1716","low","low","5more","4","med","high","vgood"
"1717","low","low","5more","4","big","low","unacc"
"1718","low","low","5more","4","big","med","good"
"1719","low","low","5more","4","big","high","vgood"
"1720","low","low","5more","more","small","low","unacc"
"1721","low","low","5more","more","small","med","acc"
"1723","low","low","5more","more","med","low","unacc"
"1724","low","low","5more","more","med","med","good"
"1727","low","low","5more","more","big","med","good"
"1728","low","low","5more","more","big","high","vgood"
