"","A1_v_a","A1_v_b","A2","A3","A4_v_l","A4_v_u","A4_v_y","A5_v_g","A5_v_gg","A5_v_p","A6_v_aa","A6_v_c","A6_v_cc","A6_v_d","A6_v_e","A6_v_ff","A6_v_i","A6_v_j","A6_v_k","A6_v_m","A6_v_q","A6_v_r","A6_v_w","A6_v_x","A7_v_bb","A7_v_dd","A7_v_ff","A7_v_h","A7_v_j","A7_v_n","A7_v_o","A7_v_v","A7_v_z","A8","A9_v_f","A9_v_t","A10_v_f","A10_v_t","A11","A12_v_f","A12_v_t","A13_v_g","A13_v_p","A13_v_s","A14","A15","A16"
"259",1,0,-0.91267376536861,0.960449692711886,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.652441978469324,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.0928513964074919,-0.00333688385561554,"-"
"260",1,0,-0.596305444771547,-0.604384486300341,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.615089669788577,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.302131682969268,-0.195271683820164,"-"
"261",0,1,0.0997048605419919,-0.486871264898268,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.05381148206719,1,0,1,0,-0.493528602678215,0,1,1,0,0,0.627240268505461,-0.195271683820164,"-"
"262",1,0,1.73807093680732,-0.955919763998852,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-1.06886354293592,-0.195271683820164,"-"
"264",1,0,-0.940514177581151,1.15329190219221,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.174343039641493,-0.189129770221298,"-"
"266",0,1,-1.22229289512627,-0.938845193367781,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.652441978469324,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.255663085395531,-0.05669475824576,"-"
"267",0,1,-1.11683678826058,-0.712858229133024,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.488006073264213,-0.195271683820164,"-"
"268",1,0,0.0364311964225793,0.249344045253185,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.290871630439694,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.51106877457112,-0.195271683820164,"-"
"269",0,1,2.37080757800144,-0.646568719624162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.627042408566416,0,1,1,0,-0.493528602678215,0,1,1,0,0,0.441365878210515,-0.195271683820164,"+"
"270",0,1,-1.14467720047312,-0.922775009244421,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.601642838663509,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.0928513964074919,-0.187594291821582,"+"
"271",0,1,0.507187257471009,-0.955919763998852,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,0,1,0,-2.64143395575823e-15,-0.195271683820164,"+"
"273",0,1,-1.13792800963372,0.400002021409689,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.652441978469324,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.255663085395531,-0.195271683820164,"-"
"274",0,1,0.563711730751018,1.07796291411396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.627042408566416,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.13949159146119,-0.195271683820164,"-"
"275",0,1,-0.0757741012825122,-0.453726510143837,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00794683900628061,1,0,1,0,-0.493528602678215,0,1,0,0,1,0.906051853947879,-0.195271683820164,"-"
"278",1,0,-1.13033516993939,1.05285325142121,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.615089669788577,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.906051853947879,-0.195271683820164,"-"
"279",0,1,-0.589556253932143,1.75592380681823,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-2.64143395575823e-15,-0.195271683820164,"-"
"280",0,1,-1.29231575008509,-0.788187217211277,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.638995147344255,0,1,1,0,-0.493528602678215,1,0,0,0,1,0.0928513964074919,-0.195271683820164,"-"
"281",0,1,-0.877240513461738,-0.780152125149596,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.58969009988567,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.557537372144856,-0.156116984627396,"-"
"282",0,1,-0.645237078357226,-0.838406542596778,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.627042408566416,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.325194384276174,-0.195079749020199,"-"
"283",0,1,-1.17251761268566,-0.0600069991215048,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.58969009988567,1,0,1,0,-0.493528602678215,1,0,0,0,1,-0.604177567198555,-0.195271683820164,"-"
"285",0,1,-0.701761551637234,1.58015616796897,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.627042408566416,1,0,0,1,-0.0822547671130358,1,0,1,0,0,-1.06886354293592,0.870350325583008,"-"
"286",0,1,-1.18011045237999,1.05285325142121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.615089669788577,1,0,0,1,-0.287891684895625,1,0,1,0,0,-0.371834579329872,-0.195079749020199,"-"
"287",1,0,-2.39779426159857e-15,-0.654603811685843,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.664394717247163,1,0,0,1,-0.0822547671130358,0,1,1,0,0,0.0928513964074919,-0.175118529823886,"-"
"289",0,1,-1.07465434551431,-0.872555683858919,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.615089669788577,1,0,0,1,-0.287891684895625,1,0,1,0,0,0.0928513964074919,-0.195079749020199,"-"
"290",1,0,-0.828308879876059,-0.604384486300341,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.13949159146119,-0.195271683820164,"-"
"291",0,1,-0.722852773010372,-0.805261787842347,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.514985482524176,1,0,1,0,-0.493528602678215,0,1,0,0,1,0.789880360013538,-0.195271683820164,"-"
"292",1,0,-1.12358597909998,1.05285325142121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.365576247801188,1,0,0,1,-0.287891684895625,1,0,1,0,0,-0.371834579329872,-0.195079749020199,"-"
"293",0,1,-0.5186897501184,-0.847446021166168,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.615089669788577,1,0,0,1,-0.287891684895625,1,0,1,0,0,0.51106877457112,-0.110052632635904,"-"
"294",0,1,0.352799517019642,-0.470801080774907,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.627042408566416,1,0,0,1,-0.0822547671130358,1,0,1,0,0,0.209022890341833,-0.195079749020199,"-"
"295",1,0,-1.30665778061882,-0.88862586798228,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.664394717247163,1,0,0,1,-0.287891684895625,1,0,1,0,0,-0.13949159146119,-0.171087899024631,"-"
"296",1,0,0.0296820055831754,-0.328178196680083,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.244013429868601,1,0,0,1,-0.0822547671130358,0,1,1,0,0,0.0928513964074919,-0.194503944620306,"-"
"297",0,1,3.17227399018067,0.851975949879203,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.530879160536737,1,0,0,1,-0.287891684895625,1,0,1,0,0,-0.662263314165725,-0.194120075020376,"-"
"298",0,1,0.114046891075726,-0.453726510143837,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.141462395716707,1,0,0,1,-0.0822547671130358,0,1,1,0,0,3.11331023870036,-0.195271683820164,"-"
"299",0,1,-1.28556655924568,-0.403507184758335,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.46568043506559,1,0,0,1,-0.287891684895625,1,0,1,0,0,-0.604177567198555,-0.191241053020908,"-"
"300",0,1,-0.792875627969188,1.47971751719797,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.332164878355164,1,0,0,1,-0.0822547671130358,0,1,1,0,0,-0.0233200975268492,-0.162066963426297,"-"
"301",1,0,2.19448496732201,-0.55416516091484,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.27792533415167,1,0,0,1,-0.287891684895625,1,0,1,0,0,-1.06886354293592,-0.193352335820518,"-"
"302",0,1,-1.12358597909998,-0.922775009244421,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.58969009988567,1,0,1,0,-0.493528602678215,0,1,0,0,1,0.557537372144856,-0.195271683820164,"-"
"303",0,1,-0.687419521103501,-0.755042462456846,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.514985482524176,1,0,1,0,-0.493528602678215,0,1,0,0,1,0.557537372144856,-0.195271683820164,"-"
"304",1,0,-1.32015616229763,-0.378397522065584,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.638995147344255,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.371834579329872,-0.195271683820164,"-"
"305",1,0,-0.575214223398409,1.78906856157266,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.216167013078201,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.557537372144856,-0.195079749020199,"-"
"306",0,1,1.44954302842279,4.33418397210988,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.664394717247163,0,1,1,0,-0.493528602678215,0,1,1,0,0,-1.06886354293592,-0.195271683820164,"-"
"307",0,1,-0.680670330264097,-0.403507184758335,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.680288395259725,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.13949159146119,-0.19047331382105,"-"
"309",0,1,-0.322119566920759,-0.696788045009664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.58969009988567,1,0,1,0,-0.493528602678215,0,1,0,0,1,-0.255663085395531,-0.195271683820164,"-"
"310",1,0,0.0153399750494418,-0.353287859372834,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.13949159146119,-0.191432987820873,"-"
"311",1,0,-0.568465032559005,-0.0519719070598245,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.365576247801188,1,0,1,0,-0.493528602678215,0,1,1,0,0,1.02222334788222,-0.194120075020376,"-"
"312",0,1,-1.06031231498057,-0.604384486300341,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0333464089091885,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.418303176903609,-0.194120075020376,"-"
"313",1,0,-1.28556655924568,-0.91373553067503,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.627042408566416,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.0928513964074919,-0.195079749020199,"-"
"314",1,0,-1.09574556688744,1.05285325142121,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.540385052427084,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.604177567198555,-0.187210422221653,"-"
"318",0,1,-1.1868596432194,3.46338086992528,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,0,1,0,1,0,1.54499507058676,18.9982083126347,"+"
"319",0,1,-1.04597028444684,-0.955919763998852,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,0,1,0,0,1,1.83542380542261,-0.195079749020199,"+"
"320",0,1,0.437164402512192,-0.930810101306101,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.216167013078201,1,0,1,0,-0.493528602678215,0,1,1,0,0,0.278725786702438,-0.17358305142417,"+"
"322",1,0,-1.13792800963372,-0.880590775920599,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.32378997721259,1,0,1,0,-0.493528602678215,0,1,0,0,1,0.673708866079197,-0.195271683820164,"+"
"323",1,0,0.177320555195138,-0.880590775920599,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.552337791204923,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.673708866079197,-0.186826552621724,"+"
"324",0,1,1.43520099788906,-0.91473991718274,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.58969009988567,0,1,0,1,1.76847749293027,1,0,1,0,0,1.13839484181656,0.329094189682982,"+"
"325",0,1,0.177320555195138,-0.704823137071344,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.316271200342602,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.371834579329872,-0.195271683820164,"-"
"326",1,0,-0.174481017308796,-0.737967891825775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.365576247801188,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.557537372144856,-0.192776531420625,"-"
"328",0,1,0.781373135321797,-0.252849208601831,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.514985482524176,1,0,1,0,-0.493528602678215,1,0,0,0,1,5.66908310525586,-0.195271683820164,"-"
"329",0,1,0.275183822366496,-0.453726510143837,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.232060691090762,1,0,1,0,-0.493528602678215,1,0,0,0,1,0.0928513964074919,-0.195271683820164,"-"
"330",0,1,-2.39779426159857e-15,-0.152410557830828,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.638995147344255,1,0,1,0,-0.493528602678215,0,1,1,0,0,1.31846065741479,-0.195271683820164,"-"
"331",0,1,-0.940514177581151,-0.955919763998852,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,0,1,0,-2.64143395575823e-15,-0.195271683820164,"-"
"334",1,0,-0.533031780652134,1.55504650527622,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.365576247801188,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.0233200975268492,0.00856307374218645,"-"
"336",0,1,-0.328868757760163,-0.805261787842347,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.615089669788577,1,0,1,0,-0.493528602678215,0,1,1,0,0,0.209022890341833,-0.147096049029062,"-"
"337",0,1,1.32974489102337,0.349782696024188,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.365576247801188,1,0,1,0,-0.493528602678215,0,1,1,0,0,-1.06886354293592,-0.151510549428247,"-"
"338",1,0,0.275183822366496,-0.704823137071344,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.514985482524176,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.13949159146119,-0.195271683820164,"-"
"339",1,0,0.141887303288267,-0.353287859372834,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0667577783552132,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.0233200975268492,-0.195271683820164,"-"
"340",0,1,-0.301028345547621,-0.353287859372834,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.440280865162682,1,0,1,0,-0.493528602678215,0,1,1,0,0,0.673708866079197,-0.182412052222539,"-"
"342",0,1,0.943353715467493,-0.135335987199757,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.652441978469324,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.441537475690477,-0.176078203823709,"-"
"343",0,1,-0.392142421879575,-0.503945835529338,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.514985482524176,1,0,1,0,-0.493528602678215,0,1,1,0,0,2.648624262963,0.572467516038029,"-"
"345",0,1,0.620236204031026,-0.604384486300341,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.514985482524176,1,0,1,0,-0.493528602678215,0,1,1,0,0,0.673708866079197,-0.194887814220235,"-"
"346",0,1,2.6306514253185,0.450221346795191,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-1.06886354293592,-0.192968466220589,"-"
"348",0,1,-0.406484452413309,-0.0519719070598245,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0826514563677744,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.0928513964074919,0.0369694241369396,"-"
"349",0,1,2.67958305890417,-0.847446021166168,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.489585912621268,0,1,0,1,0.123382150669554,0,1,1,0,0,-0.0233200975268492,-0.195271683820164,"-"
"350",0,1,-0.315370376081355,-0.654603811685843,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.00794683900628061,1,0,0,1,-0.287891684895625,0,1,1,0,0,-0.488006073264213,-0.19469587942027,"-"
"351",1,0,-0.455416085998988,-0.55416516091484,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,0,1,1,0,0,0.534303073357988,-0.195079749020199,"-"
"352",0,1,-0.792875627969188,-0.838406542596778,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.488006073264213,-0.195271683820164,"-"
"353",0,1,-0.765035215756647,1.35416920373422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.216167013078201,1,0,1,0,-0.493528602678215,0,1,1,0,0,-1.06886354293592,0.572467516038029,"-"
"354",0,1,-0.0690249104431083,-0.637529241054772,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.489585912621268,1,0,1,0,-0.493528602678215,0,1,0,0,1,-1.06886354293592,-0.195271683820164,"-"
"355",0,1,0.430415211672789,-0.55416516091484,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.58969009988567,1,0,1,0,-0.493528602678215,0,1,1,0,0,0.21483146503855,-0.195271683820164,"-"
"356",1,0,-1.31340697145822,-0.922775009244421,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.365576247801188,1,0,0,1,-0.0822547671130358,0,1,1,0,0,0.789880360013538,-0.195079749020199,"-"
"357",0,1,0.810057196389264,-0.687748566440274,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.615089669788577,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.0930229938874538,-0.195271683820164,"-"
"358",1,0,-1.0181298722343,-0.922775009244421,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.652441978469324,1,0,1,0,-0.493528602678215,0,1,1,0,0,1.13839484181656,-0.195271683820164,"-"
"359",0,1,0.0718644483294505,-0.353287859372834,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.615089669788577,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.371834579329872,-0.195271683820164,"-"
"360",1,0,0.437164402512192,-0.00978767373600325,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.13949159146119,-0.195271683820164,"-"
"361",1,0,-0.111207353189383,0.148905394482182,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9791068647057,1,0,1,0,-0.493528602678215,0,1,0,0,1,-0.488006073264213,-0.195271683820164,"-"
"362",0,1,-0.716103582170968,-0.453726510143837,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.638995147344255,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.488006073264213,0.612389954430655,"-"
"363",0,1,-0.399735261573905,-0.847446021166168,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.488006073264213,-0.195271683820164,"-"
"364",0,1,-1.23579127680508,-0.88862586798228,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.57773736110783,1,0,1,0,-0.493528602678215,1,0,0,0,1,0.0928513964074919,-0.195271683820164,"-"
"365",0,1,-0.60305463561095,-0.55416516091484,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.615089669788577,1,0,0,1,-0.0822547671130358,1,0,1,0,0,0.789880360013538,0.0542435561337489,"-"
"366",0,1,0.950102906306897,-0.704823137071344,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.48171154631574,1,0,0,1,-0.287891684895625,0,1,1,0,0,0.975754750308484,-0.173774986224134,"-"
"367",1,0,-0.743943994383509,0.282488800007616,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.615089669788577,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.209022890341833,-0.00333688385561554,"-"
"368",0,1,0.662418646777301,-0.612419578362021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.615089669788577,1,0,1,0,-0.493528602678215,1,0,0,0,1,1.2545663357509,-0.195271683820164,"-"
"369",1,0,-0.673921139424693,1.35416920373422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.232060691090762,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.952692049001578,-0.192200727020731,"-"
"370",0,1,-0.856149292088601,-0.805261787842347,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.440280865162682,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.302131682969268,-0.194887814220235,"-"
"373",1,0,1.13317470782573,-0.034897336428754,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.365576247801188,1,0,1,0,-0.493528602678215,0,1,0,0,1,0.325194384276174,-0.195271683820164,"-"
"374",0,1,-0.448666895159584,-0.646568719624162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.627042408566416,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.488006073264213,-0.195271683820164,"-"
"375",0,1,-0.286686315013887,-0.838406542596778,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.652441978469324,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.441365878210515,-0.00256914465575735,"-"
"376",1,0,-0.905924574529206,-0.855481113227849,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.365576247801188,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.441365878210515,-0.195271683820164,"-"
